Transaction ID,Customer Name,Merchant Name,Transaction Date,Transaction Amount (INR),Fraud Risk,Fraud Type,State,Card Type,Bank,IsFraud,Fraud Score,Transaction Category,Merchant Location
27875844.131795168,Saksham Som,Myntra,21-10-2024,11798.658027131443,Low,Identity Theft,Telangana,Visa,Federal Bank,0.0,63.642023467822476,Groceries,Mumbai
11436627.766831135,Aarush Savant,Myntra,19-03-2024,13229.473047377902,Medium,Card Not Present,Rajasthan,Rupay,Yes Bank,0.0,73.34829389729548,Transportation,Chennai
43887013.36344299,Drishya Wason,Reliance Digital,29-08-2024,17365.39264903839,Medium,Identity Theft,Uttar Pradesh,Mastercard,ICICI Bank,0.0,44.03918991703981,E-commerce,Kolkata
94330179.55375329,Mohanlal Viswanathan,Uber,27-06-2024,5073.201059254721,Low,Account Takeover,Kerala,Amex,Yes Bank,0.0,62.55547726126029,Groceries,Mumbai
63443768.565593876,Parinaaz Deshmukh,Swiggy,15-09-2024,10985.701856209082,Low,Account Takeover,West Bengal,Visa,Axis Bank,0.0,83.67884031187295,Food Delivery,Kochi
97844863.43067719,Eva Bajwa,Reliance Digital,15-12-2024,10569.46334817673,Low,Account Takeover,Rajasthan,Mastercard,Federal Bank,0.0,77.47044285607575,Food Delivery,Ahmedabad
33192244.34683968,Anya Saraf,Big Bazaar,04-06-2024,4511.271274368773,Medium,Identity Theft,Uttar Pradesh,Amex,Bank of Baroda,0.0,34.2916049506658,Apparel,Mumbai
13440558.514935484,Kanav Chada,Amazon India,02-12-2024,20419.268689079312,High,Card Not Present,Rajasthan,Rupay,SBI,1.0077909032137293,38.66696660068908,Food Delivery,Ahmedabad
82865934.70756792,Kaira Barman,Amazon India,28-04-2024,19905.080267339912,High,Card Skimming,Maharashtra,Mastercard,Axis Bank,0.0,85.02041992021208,E-commerce,Mumbai
77590209.8747117,Myra Karan,Myntra,06-05-2024,7700.291075493852,Medium,Account Takeover,Tamil Nadu,Rupay,HDFC Bank,0.0,45.71145390688471,E-commerce,Lucknow
50510711.34213963,Aaryahi Sami,Uber,24-08-2024,8941.708452294823,Low,Card Skimming,West Bengal,Amex,Kotak Bank,0.0,67.90585965835992,Food Delivery,Bangalore
34251204.24133197,Kartik Khatri,Uber,23-05-2024,23147.150678999362,Medium,Card Skimming,West Bengal,Rupay,Axis Bank,0.0,53.74854881329284,Apparel,Delhi
67215214.19190845,Navya Rajan,Lifestyle,04-01-2024,17984.204325063703,Low,Phishing,West Bengal,Amex,Bank of Baroda,0.0,20.015215064465714,Electronics,Lucknow
73373272.43487012,Prisha Guha,Flipkart,06-05-2024,18282.873558433406,Medium,Card Skimming,Delhi,Visa,HDFC Bank,0.0,51.23850579091864,E-commerce,Kochi
84538347.01679446,Ojas Dey,Reliance Digital,26-12-2023,3335.899319830908,Medium,Card Not Present,Karnataka,Amex,Federal Bank,1.0057341520342657,13.814384966589735,Apparel,Bangalore
10675993.256061252,Rohan Bahl,Reliance Digital,08-12-2024,24218.95388661359,High,Identity Theft,Rajasthan,Rupay,ICICI Bank,0.0,72.53035244205431,Groceries,Jaipur
52440713.12722994,Vedika Bhavsar,Tata Cliq,08-06-2024,5563.444172150764,Medium,Identity Theft,Rajasthan,Amex,SBI,0.0,29.15411483791574,E-commerce,Kochi
62818292.871983536,Vanya Mannan,Lifestyle,19-05-2024,23115.15348361445,Low,Account Takeover,Telangana,Visa,Federal Bank,0.0,27.698839886881785,Electronics,Hyderabad
44355202.87225939,Biju Rajagopal,Swiggy,21-05-2024,12288.370007934142,Low,Account Takeover,Gujarat,Amex,SBI,0.0,71.73398132233308,E-commerce,Delhi
35137633.74773902,Ahana  Bhatia,Myntra,25-01-2024,2154.9164948112616,Low,Account Takeover,Rajasthan,Visa,HDFC Bank,1.001467073841937,18.91658416265612,Food Delivery,Jaipur
58179154.136810206,Yasmin Andra,Swiggy,22-03-2024,23380.063303731364,High,Card Skimming,Maharashtra,Rupay,HDFC Bank,0.0,43.92541278186258,Transportation,Bangalore
74233315.16080579,Kashvi Bera,Swiggy,18-02-2024,23085.36762541899,Critical,Phishing,Rajasthan,Rupay,Federal Bank,0.0,90.61892199227319,E-commerce,Mumbai
47291524.54761403,Zaina Kara,Swiggy,26-02-2024,3447.6875070579017,Medium,Card Not Present,Kerala,Visa,Andhra Bank,0.0,70.12473226061434,Food Delivery,Ahmedabad
96226897.32979824,Anahi Bandi,Zomato,31-05-2024,13105.772691450187,Critical,Phishing,Rajasthan,Mastercard,SBI,1.0181743941783088,40.11044666826393,Food Delivery,Mumbai
53864161.37195488,Ojas Badami,Big Bazaar,12-09-2024,1536.7312948270041,Critical,Card Not Present,Telangana,Mastercard,Yes Bank,0.9988826560936511,71.77422290246459,Apparel,Jaipur
54757905.68069974,Renee Lalla,Amazon India,13-06-2024,19545.044950872787,Low,Phishing,Tamil Nadu,Rupay,Bank of Baroda,0.0,49.37643708288774,Apparel,Hyderabad
13127973.720666843,Dhanush Borde,Swiggy,07-10-2024,8650.896460806465,Low,Identity Theft,Karnataka,Mastercard,Bank of Baroda,0.0,84.30243202411391,Transportation,Kochi
14555524.893577518,Pranay Chowdhury,Reliance Digital,10-06-2024,23799.052520032423,Critical,Card Not Present,Gujarat,Amex,Federal Bank,0.0,93.27767927928332,Transportation,Jaipur
45997935.13496486,Oorja Yadav,Lifestyle,04-11-2024,20235.08508030437,Medium,Card Skimming,Rajasthan,Rupay,Yes Bank,0.0,69.46619362267931,Groceries,Chennai
62037082.16741998,Anaya Sur,Amazon India,18-08-2024,15439.979734536144,Low,Phishing,Gujarat,Amex,Andhra Bank,0.0,44.112353075949876,Electronics,Jaipur
77893670.22640973,Saanvi Rajan,Lifestyle,25-09-2024,20583.234138228305,Medium,Phishing,Uttar Pradesh,Visa,ICICI Bank,0.9940805223938692,19.931389818983284,Electronics,Kochi
43095493.31647708,Nakul Rao,Flipkart,22-08-2024,24070.94182300563,Low,Identity Theft,Telangana,Rupay,HDFC Bank,0.0,69.58285882710969,E-commerce,Kolkata
77913427.00944662,Aaryahi Lalla,Tata Cliq,28-07-2024,17203.975255445723,Low,Card Not Present,Uttar Pradesh,Amex,Yes Bank,0.0,88.98886434689115,Groceries,Mumbai
43513558.32420858,Yasmin Chaudhary,Lifestyle,08-07-2024,12247.544277867564,High,Card Not Present,West Bengal,Amex,ICICI Bank,0.0,81.8041694116259,Apparel,Bangalore
92699062.42491186,Piya Bhat,Reliance Digital,16-10-2024,10185.473309630275,Medium,Card Not Present,Maharashtra,Mastercard,Andhra Bank,0.0,24.16123106858846,Food Delivery,Hyderabad
87486238.4931046,Aradhya Bora,Uber,03-12-2024,19967.187394248693,High,Card Skimming,Gujarat,Visa,SBI,0.0,55.26989318432638,Apparel,Chennai
13614523.647248374,Alia Rana,Swiggy,19-05-2024,7393.886277155381,Low,Card Skimming,Tamil Nadu,Visa,HDFC Bank,0.0,88.81126232649062,Food Delivery,Chennai
33307788.741279736,Raunak Sridhar,Myntra,23-05-2024,18165.707851663934,Low,Card Not Present,Gujarat,Amex,Kotak Bank,0.0,62.02859659343976,Apparel,Kochi
50725817.73217303,Anika Kaur,Amazon India,16-03-2024,5167.156659355193,Medium,Identity Theft,Kerala,Amex,Yes Bank,1.0200205686070085,14.086462500930185,Electronics,Delhi
81481324.53659688,Lagan Sen,Uber,03-02-2024,6355.3903025915315,Low,Card Not Present,West Bengal,Rupay,SBI,1.0035349091618269,62.42358542003382,E-commerce,Ahmedabad
59610991.6646013,Divyansh Basu,Uber,05-11-2024,11022.821545300054,Low,Phishing,Uttar Pradesh,Rupay,Andhra Bank,1.0083707749029607,27.3165316090407,Groceries,Bangalore
33022213.483945355,Miraan Chhabra,Reliance Digital,25-09-2024,2758.2014168067108,Low,Identity Theft,Karnataka,Amex,Andhra Bank,1.0029208558442535,21.10723998276806,Food Delivery,Ahmedabad
86114513.93344241,Krish Karnik,Lifestyle,09-09-2024,22359.9181065918,High,Phishing,West Bengal,Mastercard,Axis Bank,0.0,18.796229685683528,Electronics,Jaipur
64286353.960046396,Siya Mand,Flipkart,27-07-2024,3379.0748613479673,High,Card Skimming,Delhi,Mastercard,Federal Bank,0.0,85.04430619888049,Apparel,Chennai
20633395.411908254,Aniruddh Chauhan,Big Bazaar,21-01-2024,3757.653280568834,Low,Phishing,Gujarat,Rupay,Federal Bank,0.0,45.59515707715183,Groceries,Kochi
40387033.03166392,Mamooty Kale,Uber,17-01-2024,8049.190816709924,Critical,Account Takeover,Maharashtra,Rupay,Bank of Baroda,0.0,10.035450991107155,E-commerce,Chennai
17903186.933362056,Samarth Wason,Reliance Digital,19-01-2024,22314.549933571743,Medium,Card Skimming,Tamil Nadu,Mastercard,Yes Bank,1.001986500421359,44.8891589509,Groceries,Kolkata
31192561.98503968,Anika Datta,Flipkart,23-08-2024,10444.296001114797,Medium,Phishing,West Bengal,Rupay,HDFC Bank,0.0,82.69650191456289,Transportation,Chennai
92727236.67027836,Mamooty Wadhwa,Reliance Digital,05-06-2024,12481.491343606218,High,Account Takeover,Delhi,Mastercard,HDFC Bank,0.0,85.98700375943285,Apparel,Jaipur
64577981.22070013,Kaira Ben,Myntra,13-04-2024,14325.548797115192,High,Card Skimming,Maharashtra,Rupay,SBI,0.0,48.23818216199342,Transportation,Ahmedabad
42950313.58841953,Saksham Soni,Flipkart,07-05-2024,5057.412893613007,Low,Phishing,Maharashtra,Rupay,Axis Bank,0.0,38.97162585064722,E-commerce,Jaipur
59450005.54962417,Zoya Karan,Amazon India,18-04-2024,20095.540398582245,High,Account Takeover,Kerala,Visa,Andhra Bank,0.0,60.84351541367402,Food Delivery,Mumbai
76070335.93396777,Myra Karan,Myntra,06-05-2024,7843.008012298293,Medium,Account Takeover,Tamil Nadu,Rupay,HDFC Bank,0.0,46.67199929776188,E-commerce,Lucknow
44215549.37856369,Jivin Shah,Lifestyle,27-07-2024,1613.2644803357555,Medium,Card Skimming,Rajasthan,Mastercard,Yes Bank,0.0,17.038814030679553,Transportation,Kolkata
61337299.51370796,Tanya Bansal,Amazon India,09-06-2024,16905.138711647145,Critical,Phishing,Uttar Pradesh,Amex,Yes Bank,0.0,33.18930750633539,Apparel,Jaipur
70099751.76627478,Heer Bahl,Myntra,07-11-2024,20342.557550438625,Low,Phishing,West Bengal,Visa,Andhra Bank,0.0,25.493233642214012,Food Delivery,Jaipur
34660296.117341585,Kismat Mall,Myntra,02-02-2024,4507.983423102085,Medium,Card Not Present,Rajasthan,Rupay,Bank of Baroda,0.0,15.879822116601426,E-commerce,Delhi
63152678.202273205,Hiran Ghosh,Lifestyle,08-08-2024,14193.611043567404,Low,Card Skimming,Telangana,Visa,Axis Bank,0.0,51.77919272388088,Transportation,Hyderabad
87389154.09450571,Kimaya Buch,Big Bazaar,27-04-2024,21514.08084790204,Low,Card Skimming,Kerala,Rupay,HDFC Bank,0.0,34.764465366869786,Apparel,Lucknow
16782689.602944292,Veer Chandra,Tata Cliq,25-01-2024,11283.06795186529,Low,Account Takeover,Kerala,Rupay,Kotak Bank,0.0,71.8445540958715,E-commerce,Kochi
17638995.31945673,Pihu Manne,Uber,10-11-2024,11805.003615823764,Medium,Card Not Present,Telangana,Rupay,ICICI Bank,0.0,57.21946781318325,Transportation,Bangalore
88931333.34465805,Kismat Trivedi,Swiggy,06-02-2024,3894.944170483954,Low,Card Skimming,Delhi,Amex,SBI,0.9759574596317264,60.86899324091531,Electronics,Hyderabad
25236041.68839992,Arhaan Sood,Zomato,27-11-2024,4576.431198533877,Critical,Identity Theft,Uttar Pradesh,Mastercard,Kotak Bank,0.9923196064496254,42.657725010951985,Electronics,Mumbai
25267083.7959296,Parinaaz Sama,Uber,29-08-2024,15387.050417911145,Medium,Account Takeover,Karnataka,Visa,Andhra Bank,1.0107456099516143,59.39927680741474,Transportation,Ahmedabad
73410022.69504735,Vidur Rajan,Uber,08-08-2024,11336.481280223497,High,Phishing,Kerala,Visa,Andhra Bank,0.9943772793488287,86.73320195715434,Groceries,Bangalore
46226744.23653454,Ishita Chacko,Zomato,07-05-2024,8985.46371432761,Low,Account Takeover,Maharashtra,Visa,Federal Bank,0.9961971094981527,50.450187311916075,E-commerce,Hyderabad
26812570.316287305,Tarini Bedi,Tata Cliq,21-09-2024,24651.238242826723,Low,Card Not Present,Karnataka,Amex,Kotak Bank,0.0,84.10749270516594,Transportation,Ahmedabad
14936585.958701253,Shamik Kalla,Reliance Digital,30-11-2024,11504.014411863234,High,Identity Theft,Delhi,Mastercard,Andhra Bank,0.0,53.81409369600542,Transportation,Kochi
48012291.436653405,Anahita Ganesan,Myntra,30-08-2024,9283.594559589172,Low,Account Takeover,Telangana,Mastercard,Yes Bank,0.0,9.927273652975185,Transportation,Hyderabad
51288541.21597582,Nirvaan Shenoy,Lifestyle,29-09-2024,4793.045664107194,Medium,Phishing,Uttar Pradesh,Visa,SBI,0.0,23.830140114123246,Groceries,Kolkata
84165982.85132231,Nirvaan Dass,Big Bazaar,21-02-2024,13277.396540823785,Medium,Phishing,West Bengal,Rupay,SBI,0.0,64.39745691245369,Electronics,Bangalore
12106816.668693166,Umang Dayal,Amazon India,29-03-2024,17215.97290607188,High,Card Not Present,Uttar Pradesh,Mastercard,Kotak Bank,0.0,21.156002296969653,Transportation,Kochi
56979359.87146581,Taimur Tank,Uber,12-04-2024,18957.105396337658,Low,Account Takeover,Delhi,Visa,ICICI Bank,0.0,72.33899958214988,Transportation,Lucknow
52399540.84026031,Miraan Warrior,Swiggy,11-10-2024,14773.416892063125,Low,Identity Theft,Gujarat,Amex,HDFC Bank,0.9966938189694603,68.74470958478105,Groceries,Kolkata
90267096.87859294,Myra Baral,Swiggy,05-08-2024,20478.140057482728,Low,Account Takeover,Uttar Pradesh,Visa,Federal Bank,0.0,11.10037237256138,Electronics,Jaipur
52644023.71834291,Khushi Jhaveri,Lifestyle,16-02-2024,21822.86994905307,Low,Card Skimming,Uttar Pradesh,Mastercard,Yes Bank,0.0,32.44339682339939,Food Delivery,Bangalore
27122761.37428295,Aarush Chaudhary,Reliance Digital,17-08-2024,12284.940778696606,Low,Account Takeover,West Bengal,Rupay,ICICI Bank,0.0,45.21280861656342,E-commerce,Kochi
45469449.45808053,Amira Bhat,Flipkart,22-10-2024,18047.941471623522,High,Card Not Present,West Bengal,Rupay,Axis Bank,0.0,45.687812503855646,Apparel,Delhi
22039893.65551667,Faiyaz Dutt,Big Bazaar,29-08-2024,23439.189928463107,High,Card Not Present,Kerala,Mastercard,Kotak Bank,0.0,84.9982331351273,Electronics,Ahmedabad
92185352.03535986,Vardaniya Bava,Reliance Digital,24-12-2023,21465.252521498584,Low,Account Takeover,Delhi,Rupay,Yes Bank,0.0,85.80242690078624,Apparel,Ahmedabad
77926644.67440161,Faiyaz Hans,Uber,29-10-2024,4375.54481601126,High,Account Takeover,Kerala,Rupay,Yes Bank,0.0,41.94047501136087,E-commerce,Kolkata
77836696.3333096,Rasha Baria,Myntra,02-02-2024,2326.3451872803043,Medium,Card Not Present,Karnataka,Rupay,SBI,0.0,31.125852095736402,Food Delivery,Bangalore
47703838.366107754,Sumer Lall,Flipkart,22-10-2024,10739.189025494361,High,Account Takeover,Uttar Pradesh,Amex,Andhra Bank,0.0,14.983511660440305,Electronics,Hyderabad
83661290.29367448,Nirvaan Dass,Big Bazaar,21-02-2024,13297.404759892786,Medium,Phishing,West Bengal,Rupay,SBI,0.0,65.17311078927969,Electronics,Bangalore
38213010.47444992,Zain Edwin,Myntra,31-07-2024,4158.675196243172,Low,Card Not Present,Tamil Nadu,Visa,ICICI Bank,0.0,43.5871195685845,Electronics,Kochi
85841428.352942,Bhamini Rattan,Big Bazaar,15-08-2024,23211.669096353533,Low,Card Skimming,Uttar Pradesh,Amex,Axis Bank,0.0,78.00906915585084,Electronics,Kolkata
33481031.982948046,Zara Chopra,Reliance Digital,30-04-2024,24045.138612703893,High,Account Takeover,Karnataka,Amex,Kotak Bank,0.0,34.10177772801745,Transportation,Kochi
62630521.993193254,Damini Shukla,Big Bazaar,28-11-2024,8990.110751684344,Medium,Account Takeover,Rajasthan,Mastercard,Andhra Bank,0.0,41.430488715766245,Electronics,Mumbai
88063268.89059238,Shalv Gola,Lifestyle,03-07-2024,13064.31449913361,High,Phishing,Kerala,Amex,Andhra Bank,0.0,56.5370391387891,E-commerce,Delhi
92272630.39781445,Biju Dani,Flipkart,21-11-2024,15180.784460645566,Low,Phishing,Uttar Pradesh,Amex,HDFC Bank,0.0,85.25324984081254,Electronics,Bangalore
15054892.394491043,Shamik Kalla,Reliance Digital,30-11-2024,11203.033148007073,High,Identity Theft,Delhi,Mastercard,Andhra Bank,0.0,54.460950201421696,Transportation,Kochi
86590083.61825268,Taran Kibe,Swiggy,29-07-2024,23460.687868139754,Low,Phishing,West Bengal,Visa,ICICI Bank,0.0,58.8733242755321,Transportation,Hyderabad
95624597.77574848,Ryan Butala,Uber,06-03-2024,8450.912198518668,Medium,Phishing,Kerala,Mastercard,ICICI Bank,0.0,75.35115037007931,Electronics,Ahmedabad
86603453.03372195,Aniruddh Chander,Flipkart,02-05-2024,9710.265339419788,Low,Identity Theft,Tamil Nadu,Rupay,Yes Bank,0.0,31.05971925114601,Food Delivery,Jaipur
69558819.48059116,Vivaan Solanki,Lifestyle,06-10-2024,13389.967079913002,Medium,Identity Theft,Telangana,Amex,Yes Bank,0.0,85.72894159313398,Groceries,Mumbai
33450990.763668615,Nehmat Soni,Flipkart,26-11-2024,20353.01270897551,High,Account Takeover,Telangana,Amex,Yes Bank,1.0079425748427204,73.42545066753326,Groceries,Kochi
76009798.24871595,Riaan Kala,Tata Cliq,03-03-2024,686.0634556138948,High,Identity Theft,Gujarat,Visa,Federal Bank,1.0082813478859083,57.31402638273516,Electronics,Mumbai
93333071.47597681,Lakshit Bumb,Reliance Digital,04-06-2024,15829.270948399944,Critical,Card Skimming,Delhi,Mastercard,Bank of Baroda,1.002170129694229,37.43803354198783,Food Delivery,Mumbai
41468787.49088264,Himmat Cherian,Zomato,04-11-2024,10964.855058492656,Low,Card Not Present,Delhi,Amex,ICICI Bank,0.0,12.935609650652959,Groceries,Chennai
78160161.70262153,Darshit Shankar,Swiggy,23-11-2024,6084.402335374921,Medium,Card Skimming,Maharashtra,Mastercard,Yes Bank,0.0,61.19185908111187,E-commerce,Chennai
79109480.54733236,Oorja Sahota,Uber,04-03-2024,15835.166412489787,Critical,Account Takeover,Telangana,Rupay,Axis Bank,0.0,82.91565386322785,Apparel,Chennai
57689240.75823217,Amani Ganesh,Tata Cliq,12-10-2024,4416.416470430095,High,Phishing,Uttar Pradesh,Visa,ICICI Bank,0.9887450575337787,93.06007973663722,Electronics,Bangalore
56791117.702269845,Zaina Kant,Swiggy,20-02-2024,9557.123893373282,High,Card Skimming,Maharashtra,Mastercard,HDFC Bank,0.0,77.64235502920945,Electronics,Kochi
74903823.41813397,Ritvik Goel,Myntra,19-04-2024,15360.7421694363,Medium,Account Takeover,West Bengal,Amex,Axis Bank,1.0116383282150685,85.1513331345313,Electronics,Ahmedabad
41092627.75297069,Saira Babu,Lifestyle,12-10-2024,3731.696373545537,Low,Account Takeover,Uttar Pradesh,Mastercard,Andhra Bank,0.0,61.2594921724746,Apparel,Delhi
37327926.0657145,Manikya Walla,Lifestyle,31-05-2024,23964.53179390128,Low,Card Skimming,Gujarat,Mastercard,ICICI Bank,0.0,66.36227916959871,Food Delivery,Lucknow
58031024.1176504,Keya Konda,Lifestyle,26-07-2024,1647.723841935471,Medium,Identity Theft,Tamil Nadu,Rupay,Andhra Bank,0.9961681504304312,78.71384310221625,Food Delivery,Kolkata
55508258.86910936,Umang Banerjee,Big Bazaar,01-01-2024,18175.35687247912,Low,Card Skimming,Karnataka,Mastercard,ICICI Bank,0.9935451591251837,47.154839887381236,Transportation,Kochi
92528582.67165829,Saksham Sahni,Lifestyle,29-01-2024,9646.060392229047,Low,Identity Theft,Gujarat,Rupay,SBI,0.0,83.38707042760892,Electronics,Delhi
51575785.42919915,Khushi Jhaveri,Lifestyle,16-02-2024,21927.586134388694,Low,Card Skimming,Uttar Pradesh,Mastercard,Yes Bank,0.0,32.63680045060182,Food Delivery,Bangalore
45379327.54990291,Ishita Chacko,Zomato,07-05-2024,9041.483425021694,Low,Account Takeover,Maharashtra,Visa,Federal Bank,0.9890151987762781,50.259049491659155,E-commerce,Hyderabad
69197557.57126074,Onkar Bora,Big Bazaar,16-04-2024,23363.573511960327,Low,Account Takeover,West Bengal,Rupay,Axis Bank,0.0,26.573196601135777,Groceries,Kochi
78019056.51636173,Dharmajan Contractor,Amazon India,11-03-2024,20547.383594996125,Medium,Phishing,Kerala,Rupay,Axis Bank,0.0,22.67845218434938,Food Delivery,Kochi
11504932.288190799,Aarush Savant,Myntra,19-03-2024,13376.178421604835,Medium,Card Not Present,Rajasthan,Rupay,Yes Bank,0.0,73.7551587500554,Transportation,Chennai
77407052.01808274,Oorja Sahota,Uber,04-03-2024,15642.607700172744,Critical,Account Takeover,Telangana,Rupay,Axis Bank,0.0,84.09284174383589,Apparel,Chennai
91746382.56136288,Nayantara Butala,Swiggy,17-01-2024,24113.165742391637,Low,Account Takeover,Uttar Pradesh,Rupay,Yes Bank,0.0,37.86635924147208,Groceries,Delhi
11897299.279159106,Shlok Wali,Amazon India,09-05-2024,11298.432899273354,Medium,Phishing,Rajasthan,Visa,Andhra Bank,0.0,45.18801850527251,E-commerce,Bangalore
68298678.58971123,Aaryahi Deo,Flipkart,10-03-2024,1026.4355116812003,High,Card Skimming,Telangana,Amex,Kotak Bank,1.0093471479827962,71.3853057688056,Food Delivery,Bangalore
90639855.49042888,Trisha Khanna,Lifestyle,02-06-2024,18441.64822774897,Medium,Card Not Present,Telangana,Amex,ICICI Bank,0.0,27.17433875111973,Electronics,Chennai
44943550.70459886,Drishya Wason,Reliance Digital,29-08-2024,17016.689406780337,Medium,Identity Theft,Uttar Pradesh,Mastercard,ICICI Bank,0.0,43.788158749849686,E-commerce,Kolkata
50420273.17814564,Reyansh Batra,Big Bazaar,29-05-2024,6500.90169856555,Low,Account Takeover,Telangana,Amex,Yes Bank,0.9868965660951554,93.45056263624333,E-commerce,Kolkata
84531850.88045363,Ojas Dave,Uber,16-06-2024,10382.024791683012,High,Identity Theft,Delhi,Mastercard,HDFC Bank,0.0,65.2064074238744,Apparel,Jaipur
60906760.3486753,Reyansh Manda,Big Bazaar,07-09-2024,1719.1682607739442,Critical,Phishing,Tamil Nadu,Amex,Yes Bank,0.9998027227981868,48.95398766750564,Groceries,Delhi
22879851.791587915,Lavanya Borde,Myntra,12-08-2024,11105.708955402699,Critical,Identity Theft,Delhi,Amex,HDFC Bank,1.0076368311483581,84.59276564456125,Food Delivery,Kochi
93885051.42387554,Hazel Bawa,Zomato,29-07-2024,17422.291030480206,Critical,Account Takeover,Maharashtra,Visa,SBI,1.01060006084637,29.97836080330397,Electronics,Jaipur
40788995.26392085,Anahi Shetty,Amazon India,17-09-2024,19733.1073269412,High,Card Not Present,Delhi,Amex,HDFC Bank,0.0,34.57484674371433,Food Delivery,Kolkata
84089797.77995747,Lakshit Rout,Lifestyle,02-05-2024,3648.441818670812,Medium,Card Skimming,Kerala,Amex,SBI,0.0,38.12526857442217,Apparel,Jaipur
42981067.132525004,Vardaniya Lad,Reliance Digital,08-02-2024,1308.9779422744757,High,Card Not Present,Uttar Pradesh,Amex,Yes Bank,0.9983824657131314,78.44783445796699,Electronics,Lucknow
76149589.20832027,Kashvi Bera,Swiggy,18-02-2024,23201.822374089967,Critical,Phishing,Rajasthan,Rupay,Federal Bank,0.0,92.74768230481976,E-commerce,Mumbai
77741390.52229132,Neysa Contractor,Lifestyle,28-01-2024,17026.78474789682,High,Card Not Present,Rajasthan,Mastercard,Andhra Bank,1.0268426617995037,23.990315199408286,Food Delivery,Mumbai
36327574.525511086,Divij Chatterjee,Flipkart,18-06-2024,14003.586829264594,Critical,Account Takeover,Maharashtra,Mastercard,Yes Bank,0.0,80.00690021208364,Electronics,Lucknow
69977571.81078953,Samar Seth,Tata Cliq,01-09-2024,4423.2332281439985,High,Card Skimming,Maharashtra,Amex,Yes Bank,0.0,27.01050267531767,Food Delivery,Hyderabad
50632891.08217322,Rasha Reddy,Big Bazaar,10-09-2024,3006.715601209954,Critical,Card Skimming,Karnataka,Mastercard,Bank of Baroda,0.9608202804976779,84.57035022869441,Electronics,Lucknow
51835521.412076995,Ira Chaudhry,Lifestyle,10-01-2024,4423.699280395346,High,Identity Theft,Karnataka,Rupay,SBI,0.0,21.842805199946017,Electronics,Jaipur
40984545.26119086,Fateh Ravel,Lifestyle,05-04-2024,8945.187072394396,Low,Card Not Present,Maharashtra,Amex,Yes Bank,0.0,86.5588143615879,Transportation,Kolkata
47204835.50079933,Farhan Vyas,Myntra,16-04-2024,6425.074328282365,Critical,Identity Theft,West Bengal,Visa,Andhra Bank,0.0,21.254115768918698,Transportation,Hyderabad
51943303.63257823,Miraan Warrior,Swiggy,11-10-2024,14693.290198787954,Low,Identity Theft,Gujarat,Amex,HDFC Bank,1.011136673944054,68.33183875746411,Groceries,Kolkata
23020007.324221097,Darshit Majumdar,Myntra,02-05-2024,5494.687768348083,Medium,Phishing,Kerala,Amex,ICICI Bank,0.0,43.25965321287402,Electronics,Bangalore
44754035.37683247,Vidur Sharma,Uber,18-01-2024,4372.931965373397,Low,Identity Theft,West Bengal,Mastercard,Andhra Bank,0.0,58.57402032782371,Food Delivery,Lucknow
62255964.40574594,Mamooty Kant,Amazon India,04-04-2024,12415.302985417073,Medium,Card Skimming,Kerala,Mastercard,SBI,0.0,78.975446537449,E-commerce,Bangalore
52752874.18448204,Miraan Warrior,Swiggy,11-10-2024,14634.126148836198,Low,Identity Theft,Gujarat,Amex,HDFC Bank,1.0062578454813798,66.97167240310081,Groceries,Kolkata
22682099.97611511,Rohan Sharaf,Lifestyle,17-03-2024,6096.155672223992,Low,Account Takeover,Delhi,Mastercard,Andhra Bank,0.0,29.57510512310091,Apparel,Mumbai
29385626.837456245,Romil Kari,Lifestyle,08-07-2024,9539.049587159587,Critical,Card Skimming,West Bengal,Amex,Kotak Bank,0.0,44.78964497419239,Electronics,Kochi
58051443.91676846,Rania Bhatia,Zomato,25-10-2024,8980.895527784436,Medium,Card Skimming,West Bengal,Mastercard,HDFC Bank,0.0,60.97830988900267,Electronics,Kolkata
70702879.93639933,Alisha Wason,Swiggy,03-08-2024,18281.862431756188,Low,Card Skimming,Uttar Pradesh,Mastercard,HDFC Bank,0.0,43.11847120367019,Groceries,Hyderabad
15328268.34415551,Divij Master,Swiggy,13-06-2024,4134.5710931544045,Medium,Account Takeover,Maharashtra,Rupay,Yes Bank,0.0,38.945241566317016,Transportation,Kochi
29159708.11130755,Romil Kari,Lifestyle,08-07-2024,9697.562015921714,Critical,Card Skimming,West Bengal,Amex,Kotak Bank,0.0,44.93520945499289,Electronics,Kochi
96029729.57581577,Nitya Ganesh,Flipkart,09-05-2024,2818.457286754445,Medium,Account Takeover,Rajasthan,Visa,SBI,0.0,13.929728894724912,Apparel,Lucknow
22596273.23923221,Lagan Dara,Myntra,19-11-2024,7002.604312786177,High,Card Skimming,Tamil Nadu,Amex,SBI,0.0,50.39563028723543,Electronics,Jaipur
55456220.57658914,Tara Sood,Myntra,01-05-2024,15282.956507452673,High,Phishing,West Bengal,Visa,Kotak Bank,0.9936900974510795,34.71387788210023,Groceries,Chennai
16374254.567214688,Gatik Dua,Amazon India,02-01-2024,16133.100925414796,Low,Account Takeover,Uttar Pradesh,Visa,Andhra Bank,0.0,89.43591045868317,Food Delivery,Bangalore
97829561.74722423,Nitya Ganesh,Flipkart,09-05-2024,2831.0568845392127,Medium,Account Takeover,Rajasthan,Visa,SBI,0.0,14.060151424936421,Apparel,Lucknow
